timestamp,process_id,event_type,event_details
2025-03-01 09:28:49,9837,file,Operation: write | File: C:/Windows/System32/config.ini | User: janedoe
2025-03-01 09:28:49,1685,file,Operation: write | File: C:/Windows/System32/config.ini | User: janedoe
2025-03-01 09:28:50,8616,file,Operation: read | File: C:/Program Files/Common Files/data.csv | User: johndoe
2025-03-01 09:28:50,3735,file,Operation: read | File: C:/Windows/System32/config.ini | User: admin
2025-03-01 09:28:52,6413,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: user1
2025-03-01 09:28:52,8444,network,SrcIP: 237.61.151.31:52843 → DstIP: 189.99.144.127:443 | User: admin
2025-03-01 09:28:52,6599,file,Operation: write | File: C:/Program Files/report.docx | User: user1
2025-03-01 09:28:53,1370,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: admin
2025-03-01 09:28:53,7046,file,Operation: write | File: C:/Users/JohnDoe/Documents/image.png | User: johndoe
2025-03-01 09:28:53,9614,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: johndoe
2025-03-01 09:28:53,9609,network,SrcIP: ###CORRUPT###43.34.118.47:36933 → DstIP: 159.26.90.147:443 | User: user1
2025-03-01 09:28:54,7999,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:28:55,4570,process_start,Executable: C:/Windows/System32/notepad.exe | User: admin
2025-03-01 09:28:56,7014,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:28:57,5488,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:29:00,1612,file,Operation: read | File: C:/Users/JohnDoe/Documents/data.csv | User: admin
2025-03-01 09:29:00,6731,network,SrcIP: 180.85.136.168:63520 → DstIP: 227.231.80.110:443 | User: user1
2025-03-01 09:29:01,6634,file,Operation: read | File: C:/Program Files/config.ini | User: user1
2025-03-01 09:29:01,1200,network,SrcIP: 218.209.31.165:54044 → DstIP: 67.162.210.200:443 | User: janedoe
2025-03-01 09:29:02,1152,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: user1
2025-03-01 09:29:03,7813,process_start,Executable: C:/Program Files (x86)/msedge.exe | User: user1
2025-03-01 09:29:04,5659,network,SrcIP: 79.63.255.233:55299 → DstIP: 106.210.180.180:8080 | User: johndoe
2025-03-01 09:29:06,2735,process_start,Executable: C:/Windows/System32/chrome.exe | User: user1
2025-03-01 09:29:06,7837,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe | User: johndoe
2025-03-01 09:29:06,9787,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: janedoe
2025-03-01 09:29:06,5073,network,SrcIP: 154.20.99.3:19494 → DstIP: 126.13.189.104:8080 | User: janedoe
2025-03-01 09:29:07,2354,file,Operation: write | File: C:/Program Files/Common Files/config.ini | User: admin
2025-03-01 09:29:08,7532,process_start,Executable: C:/Windows/System32/cmd.exe | User: johndoe
2025-03-01 09:29:08,6482,file,Operation: write | File: C:/Program Files/config.ini | User: admin
2025-03-01 09:29:09,3267,file,Operation: read | File: C:/Users/JohnDoe/Desktop/config.ini | User: admin
2025-03-01 09:29:09,6038,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:29:10,99999,network,SrcIP: 97.85.241.225:2322 → DstIP: 109.221.79.246:443 | User: admin
2025-03-01 09:29:10,2559,network,SrcIP: 93.170.101.132:43113 → DstIP: 66.11.71.61:443 | User: janedoe
2025-03-01 09:29:11,3664,network,SrcIP: 18.96.130.253:18436 → DstIP: 117.141.215.101:80 | User: janedoe
2025-03-01 09:29:11,2342,network,SrcIP: 47.192.223.49:31719 → DstIP: 36.226.160.183:443 | User: janedoe
2025-03-01 09:29:12,3755,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:29:14,8515,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: janedoe
2025-03-01 09:29:16,7389,network,SrcIP: 6.117.45.236:27306 → DstIP: 51.134.86.25:8080 | User: johndoe
2025-03-01 09:29:17,1984,file,Operation: write | File: C:/Windows/SysWOW64/report.docx | User: johndoe
2025-03-01 09:29:18,3017,process_start,Executable: C:/Program Files (x86)/cmd.exe | User: user1
2025-03-01 09:29:18,1848,process_start,Executable: C:/Program Files/calc.exe | User: admin
2025-03-01 09:29:21,2746,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Adobe/Acrobat Reader | User: johndoe
2025-03-01 09:29:21,3262,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe | User: user1
2025-03-01 09:29:27,4853,file,Operation: write | File: C:/Windows/SysWOW64/image.png | User: janedoe
2025-03-01 09:29:29,8172,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe | User: johndoe
2025-03-01 09:29:29,9589,file,Operation: write | File: C:/Users/JohnDoe/Documents/image.png | User: janedoe
2025-03-01 09:29:30,1355,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:29:31,4212,network,SrcIP: 75.115.52.45:55858 → DstIP: 188.185.123.253:8080 | User: janedoe
2025-03-01 09:29:32,9066,network,SrcIP: 233.65.245.208:33604 → DstIP: 166.80.123.147:80 | User: admin
2025-03-01 09:29:34,5285,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: johndoe
2025-03-01 09:29:34,3787,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Oracle/Java | User: user1
2025-03-01 09:29:35,1207,process_start,Executable: C:/Program Files (x86)/chrome.exe | User: janedoe
2025-03-01 09:29:36,6413,network,SrcIP: 151.245.140.48:43268 → DstIP: 204.92.196.247:8080 | User: johndoe
2025-03-01 09:29:37,1601,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Adobe/Acrobat Reader | User: admin
2025-03-01 09:29:37,9653,file,Operation: write | File: C:/Users/JohnDoe/Desktop/report.docx | User: janedoe
2025-03-01 09:29:40,9693,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: janedoe
2025-03-01 09:29:42,9592,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: user1
2025-03-01 09:29:42,4524,file,Operation: write | File: C:/Windows/System32/config.ini | User: johndoe
2025-03-01 09:29:42,5530,file,Operation: write | File: C:/Windows/System32/data.csv | User: johndoe
2025-03-01 09:29:44,3222,network,SrcIP: 85.153.41.124:61718 → DstIP: 42.246.33.160:80 | User: janedoe
2025-03-01 09:29:44,2443,process_start,Executable: C:/Windows/System32/calc.exe | User: janedoe
2025-03-01 09:29:46,6482,network,SrcIP: 250.234.56.61:21145 → DstIP: 141.151.64.177:443 | User: admin
2025-03-01 09:29:47,2890,network,SrcIP: 179.33.231.11:2367 → DstIP: 100.176.184.195:443 | User: janedoe
2025-03-01 09:29:48,5267,file,Operation: read | File: C:/Program Files/log.txt | User: johndoe
2025-03-01 09:29:49,2926,file,Operation: write | File: C:/Windows/SysWOW64/data.csv | User: user1
2025-03-01 09:29:49,6438,process_start,Executable: C:/Windows/System32/cmd.exe | User: janedoe
2025-03-01 09:29:51,7505,network,SrcIP: 14.219.65.199:34924 → DstIP: 251.88.206.162:80 | User: user1
2025-03-01 09:29:52,9740,file,Operation: read | File: C:/Program Files/Common Files/log.txt | User: janedoe
2025-03-01 09:29:54,4869,file,Operation: write | File: C:/Users/JohnDoe/Desktop/image.png | User: johndoe
2025-03-01 09:29:57,1100,network,SrcIP: 246.201.130.154:57346 → DstIP: 24.120.152.107:80 | User: johndoe
2025-03-01 09:29:58,8807,network,SrcIP: 130.255.50.78:9083 → DstIP: 166.186.171.70:80 | User: janedoe
2025-03-01 09:30:00,5695,file,Operation: write | File: C:/Program Files/image.png | User: admin
2025-03-01 09:30:00,6868,network,SrcIP: 192.120.216.111:64588 → DstIP: 37.54.89.109:443 | User: janedoe
2025-03-01 09:30:02,5533,file,Operation: write | File: C:/Users/JohnDoe/Desktop/image.png | User: johndoe
2025-03-01 09:30:04,3877,network,SrcIP: 164.111.209.29:63499 → DstIP: 149.40.141.160:80 | User: user1
2025-03-01 09:30:05,8405,network,SrcIP: 146.108.95.102:65442 → DstIP: 16.93.98.132:443 | User: admin
2025-03-01 09:30:06,2827,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: admin
2025-03-01 09:30:07,8617,file,Operation: write | File: C:/Users/JohnDoe/Documents/config.ini | User: admin
2025-03-01 09:30:10,2505,network,SrcIP: 100.94.42.34:49412 → DstIP: 62.223.189.224:80 | User: admin
2025-03-01 09:30:11,6383,file,Operation: write | File: C:/Windows/System32/data.csv | User: janedoe
2025-03-01 09:30:13,9148,file,Operation: write | File: C:/Program Files/log.txt | User: admin
2025-03-01 09:30:14,6316,network,SrcIP: 160.209.198.119:63812 → DstIP: 231.202.173.23:8080 | User: johndoe
2025-03-01 09:30:14,2775,file,Operation: read | File: C:/Windows/SysWOW64/readme.txt | User: admin
2025-03-01 09:30:15,6068,process_start,Executable: C:/Windows/SysWOW64/svchost.exe | User: user1
2025-03-01 09:30:17,1845,network,SrcIP: 76.33.15.105:45829 → DstIP: 148.236.235.125:8080 | User: user1
2025-03-01 09:30:18,4396,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: admin
2025-03-01 09:30:19,9950,registry,"Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java,unexpected | User: user1"
2025-03-01 09:30:22,1844,network,SrcIP: 248.87.216.0:44222 → DstIP: 64.153.23.150:8080 | User: user1
2025-03-01 09:30:27,2735,file,Operation: write | File: C:/Program Files/Common Files/readme.txt | User: user1
2025-03-01 09:30:27,6799,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: admin
2025-03-01 09:30:28,7980,file,Operation: read | File: C:/Windows/System32/report.docx | User: user1
2025-03-01 09:30:29,1144,network,SrcIP: 95.135.39.1:10708 → DstIP: 221.76.75.163:443 | User: janedoe
2025-03-01 09:30:29,5054,process_start,Executable: C:/Windows/System32/excel.exe | User: johndoe
2025-03-01 09:30:30,9589,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: johndoe
2025-03-01 09:30:32,4178,network,SrcIP: 212.162.67.239:13501 → DstIP: 127.176.192.62:80 | User: admin
2025-03-01 09:30:34,4346,file,Operation: write | File: C:/Users/JohnDoe/Documents/data.csv | User: user1
2025-03-01 09:30:38,99999,network,SrcIP: 76.60.172.172:49438 → DstIP: 152.55.23.37:443 | User: janedoe
2025-03-01 09:30:38,3170,process_start,Executable: C:/Windows/SysWOW64/powershell.exe | User: janedoe
2025-03-01 09:30:38,6310,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: user1
2025-03-01 09:30:39,7932,process_start,Executable: C:/Program Files (x86)/chrome.exe | User: janedoe
2025-03-01 09:30:40,2929,file,Operation: read | File: C:/Windows/SysWOW64/report.docx | User: admin
2025-03-01 09:30:41,6003,network,SrcIP: 10.37.226.191:8079 → DstIP: 156.15.89.164:8080 | User: janedoe
2025-03-01 09:30:41,3159,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:30:42,8245,network,SrcIP: 95.49.18.131:43164 → DstIP: 3.209.61.143:8080 | User: user1
2025-03-01 09:30:42,5664,network,SrcIP: 47.201.23.42:50657 → DstIP: 107.152.160.232:8080 | User: johndoe
2025-03-01 09:30:43,9976,process_start,Executable: C:/Windows/SysWOW64/winword.exe | User: user1
2025-03-01 09:30:44,8289,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/excel.exe | User: user1
2025-03-01 09:30:44,1936,file,Operation: write | File: C:/Windows/System32/report.docx | User: janedoe
2025-03-01 09:30:44,4974,file,Operation: write | File: C:/Program Files/Common Files/readme.txt | User: user1
2025-03-01 09:30:44,9209,file,Operation: read | File: C:/Users/JohnDoe/Desktop/readme.txt | User: admin
2025-03-01 09:30:45,6868,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: admin
2025-03-01 09:30:46,7865,network,SrcIP: 173.228.6.45:48678 → DstIP: 82.185.33.134:443 | User: johndoe
2025-03-01 09:30:47,1188,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Adobe/Acrobat Reader | User: johndoe
2025-03-01 09:30:48,6231,network,SrcIP: 7.71.208.99:5840 → DstIP: 44.80.110.75:80 | User: johndoe
2025-03-01 09:30:48,4906,file,Operation: read | File: C:/Program Files/data.csv | User: admin
2025-03-01 09:30:49,7524,network,SrcIP: 12.108.119.191:44738 → DstIP: 158.63.27.52:443 | User: admin
2025-03-01 09:30:49,2926,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: user1
2025-03-01 09:30:51,3381,network,SrcIP: 140.205.229.199:62228 → DstIP: 123.100.95.13:8080 | User: johndoe
2025-03-01 09:30:52,4866,file,Operation: read | File: C:/Program Files/Common Files/config.ini | User: janedoe
2025-03-01 09:30:53,3535,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: admin
2025-03-01 09:30:54,4764,network,SrcIP: 143.143.221.107:65225 → DstIP: 157.162.175.133:8080 | User: johndoe
2025-03-01 09:30:55,1003,process_start,Executable: C:/Windows/SysWOW64/explorer.exe | User: johndoe
2025-03-01 09:30:56,9837,network,SrcIP: 102.165.5.246:30653 → DstIP: 124.176.96.207:80 | User: johndoe
2025-03-01 09:30:57,9369,process_start,Executable: C:/Windows/SysWOW64/cmd.exe | User: admin
2025-03-01 09:30:57,2245,file,Operation: write | File: C:/Program Files/log.txt | User: user1
2025-03-01 09:31:00,6170,file,Operation: write | File: C:/Users/JohnDoe/Documents/readme.txt | User: johndoe
2025-03-01 09:31:01,2388,file,Operation: write | File: C:/Windows/System32/config.ini | User: user1
2025-03-01 09:31:02,5530,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/calc.exe | User: admin
2025-03-01 09:31:05,4977,network,SrcIP: 156.139.105.94:58640 → DstIP: 1.81.111.4:8080 | User: johndoe
2025-03-01 09:31:05,8515,network,SrcIP: 42.73.65.248:46536 → DstIP: 183.234.66.60:80 | User: janedoe
2025-03-01 09:31:05,4495,file,Operation: read | File: C:/Users/JohnDoe/Documents/readme.txt | User: johndoe
2025-03-01 09:31:08,7022,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: johndoe
2025-03-01 09:31:09,1152,network,SrcIP: 207.126.168.251:19892 → DstIP: 118.236.20.46:8080 | User: johndoe
2025-03-01 09:31:10,7807,process_start,Executable: C:/Program Files (x86)/calc.exe | User: user1
2025-03-01 09:31:10,8371,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: johndoe
2025-03-01 09:31:12,7163,file,Operation: read | File: C:/Windows/System32/readme.txt | User: janedoe
2025-03-01 09:31:12,4072,process_start,Executable: C:/Program Files (x86)/calc.exe | User: user1
2025-03-01 09:31:13,7022,file,Operation: write | File: C:/Windows/System32/config.ini | User: johndoe
2025-03-01 09:31:16,3174,network,SrcIP: 139.83.154.62:51389 → DstIP: 236.12.207.255:80 | User: johndoe
2025-03-01 09:31:17,1485,file,Operation: write | File: C:/Windows/System32/readme.txt | User: janedoe
2025-03-01 09:31:17,8909,file,Operation: write | File: C:/Windows/System32/config.ini | User: admin
2025-03-01 09:31:17,8491,process_start,Executable: C:/Windows/System32/notepad.exe | User: admin
2025-03-01 09:31:18,3804,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Adobe/Acrobat Reader | User: janedoe
2025-03-01 09:31:19,3365,network,SrcIP: 162.125.77.215:28117 → DstIP: 202.116.70.219:443 | User: johndoe
2025-03-01 09:31:21,2022,file,"Operation: read | File: C:/Program Files/Common Files/log.txt,unexpected | User: user1"
2025-03-01 09:31:22,7835,network,SrcIP: 42.46.138.248:15505 → DstIP: 32.48.126.208:80 | User: user1
2025-03-01 09:31:22,9609,process_start,Executable: C:/Program Files/explorer.exe | User: johndoe
2025-03-01 09:31:23,8740,network,SrcIP: 248.198.131.82:10460 → DstIP: 95.10.221.153:80 | User: janedoe
2025-03-01 09:31:25,3804,network,SrcIP: 175.62.201.191:2916 → DstIP: 152.54.165.78:80 | User: janedoe
2025-03-01 09:31:25,1257,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: admin
2025-03-01 09:31:25,3262,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: user1
2025-03-01 09:31:25,2140,network,SrcIP: 132.232.222.24:57902 → DstIP: 119.144.20.62:443 | User: johndoe
2025-03-01 09:31:26,9369,network,SrcIP: 226.116.205.64:28623 → DstIP: 216.180.106.207:443 | User: janedoe
2025-03-01 09:31:26,9715,process_start,Executable: C:/Windows/SysWOW64/calc.exe | User: user1
2025-03-01 09:31:28,7765,network,SrcIP: 178.61.191.8:10601 → DstIP: 217.132.83.29:443 | User: user1
2025-03-01 09:31:29,7311,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: johndoe
2025-03-01 09:31:29,8787,process_start,Executable: C:/Program Files/winword.exe | User: user1
2025-03-01 09:31:31,7284,file,Operation: write | File: C:/Program Files/Common Files/readme.txt | User: janedoe
2025-03-01 09:31:31,4178,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/winword.exe | User: johndoe
2025-03-01 09:31:31,5634,network,SrcIP: 11.208.17.39:26539 → DstIP: 245.42.254.167:80 | User: janedoe
2025-03-01 09:31:32,2020,file,Operation: write | File: C:/Users/JohnDoe/Documents/config.ini | User: janedoe
2025-03-01 09:31:32,7622,process_start,Executable: C:/Windows/System32/excel.exe | User: admin
2025-03-01 09:31:32,3623,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe | User: janedoe
2025-03-01 09:31:35,3246,network,SrcIP: 170.129.181.130:49554 → DstIP: 150.41.8.58:8080 | User: user1
2025-03-01 09:31:35,9837,file,Operation: read | File: ###CORRUPT###C:/Windows/SysWOW64/readme.txt | User: janedoe
2025-03-01 09:31:35,1200,network,SrcIP: 5.160.48.196:35707 → DstIP: 193.75.164.41:443 | User: johndoe
2025-03-01 09:31:35,5664,network,SrcIP: 63.191.65.150:44938 → DstIP: 14.201.64.206:80 | User: janedoe
2025-03-01 09:31:36,8972,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe | User: admin
2025-03-01 09:31:37,7730,network,SrcIP: 5.116.224.129:25375 → DstIP: 125.204.238.238:80 | User: user1
2025-03-01 09:31:38,6314,network,SrcIP: 48.195.148.251:37677 → DstIP: 11.154.155.252:8080 | User: user1
2025-03-01 09:31:38,1893,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe | User: janedoe
2025-03-01 09:31:38,9204,network,SrcIP: 50.176.33.25:54273 → DstIP: 9.129.199.95:443 | User: janedoe
2025-03-01 09:31:39,5469,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: johndoe
2025-03-01 09:31:41,8069,network,SrcIP: 239.87.103.176:36720 → DstIP: 235.205.55.239:80 | User: admin
2025-03-01 09:31:41,9148,network,SrcIP: 218.195.205.49:30738 → DstIP: 159.210.119.5:443 | User: janedoe
2025-03-01 09:31:41,8612,network,SrcIP: 176.120.207.122:17118 → DstIP: 30.76.98.14:443 | User: janedoe
2025-03-01 09:31:44,4171,process_start,Executable: C:/Windows/System32/notepad.exe | User: admin
2025-03-01 09:31:45,3725,network,SrcIP: 246.26.125.74:4505 → DstIP: 230.51.151.191:443 | User: janedoe
2025-03-01 09:31:46,2113,registry,Operation: modify | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Adobe/Acrobat Reader | User: johndoe
2025-03-01 09:31:48,3053,process_start,Executable: C:/Windows/System32/winword.exe | User: johndoe
2025-03-01 09:31:48,3735,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: user1
2025-03-01 09:31:51,9977,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Oracle/Java | User: admin
2025-03-01 09:31:53,6542,file,Operation: read | File: C:/Program Files/readme.txt | User: janedoe
2025-03-01 09:31:53,6804,file,Operation: read | File: C:/Users/JohnDoe/Desktop/config.ini | User: admin
2025-03-01 09:31:54,7646,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: admin
2025-03-01 09:31:55,9069,file,Operation: read | File: C:/Users/JohnDoe/Desktop/log.txt | User: user1
2025-03-01 09:31:57,2040,process_start,Executable: C:/Program Files (x86)/msedge.exe | User: johndoe
2025-03-01 09:31:58,4485,network,SrcIP: 6.71.34.160:13091 → DstIP: 246.184.228.109:443 | User: user1
2025-03-01 09:31:58,8504,file,Operation: read | File: C:/Program Files/image.png | User: johndoe
2025-03-01 09:31:59,2200,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Adobe/Acrobat Reader | User: user1
2025-03-01 09:31:59,9985,file,Operation: write | File: C:/Windows/SysWOW64/data.csv | User: user1
2025-03-01 09:31:59,9609,network,SrcIP: 180.96.102.48:5028 → DstIP: 138.234.169.48:8080 | User: user1
2025-03-01 09:32:03,4869,file,Operation: read | File: C:/Users/JohnDoe/Documents/log.txt | User: janedoe
2025-03-01 09:32:03,2128,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: johndoe
2025-03-01 09:32:03,4308,file,Operation: read | File: C:/Program Files/Common Files/image.png | User: johndoe
2025-03-01 09:32:03,2592,network,SrcIP: 6.166.19.235:2361 → DstIP: 169.216.215.136:8080 | User: admin
2025-03-01 09:32:04,2604,network,SrcIP: 38.187.72.40:10835 → DstIP: 63.39.6.213:80 | User: user1
2025-03-01 09:32:06,9918,file,Operation: read | File: C:/Windows/SysWOW64/log.txt | User: user1
2025-03-01 09:32:06,1324,network,SrcIP: 244.77.225.27:13026 → DstIP: 49.76.27.117:80 | User: johndoe
2025-03-01 09:32:08,8796,network,SrcIP: 99.216.131.37:62042 → DstIP: 25.30.26.170:80 | User: johndoe
2025-03-01 09:32:09,1842,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: johndoe
2025-03-01 09:32:09,8504,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Oracle/Java | User: user1
2025-03-01 09:32:11,2438,registry,Operation: create | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: janedoe
2025-03-01 09:32:13,5308,network,SrcIP: 44.80.80.166:16013 → DstIP: 245.242.213.137:443 | User: johndoe
2025-03-01 09:32:15,2730,file,Operation: read | File: C:/Users/JohnDoe/Documents/data.csv | User: janedoe
2025-03-01 09:32:17,6439,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe | User: johndoe
2025-03-01 09:32:18,4986,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/cmd.exe | User: johndoe
2025-03-01 09:32:18,6993,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Oracle/Java | User: janedoe
2025-03-01 09:32:19,1301,registry,Operation: delete | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: janedoe
2025-03-01 09:32:19,3725,network,SrcIP: 192.3.161.237:39879 → DstIP: 22.68.49.59:80 | User: janedoe
2025-03-01 09:32:23,7390,process_start,Executable: C:/Windows/SysWOW64/excel.exe | User: janedoe
2025-03-01 09:32:24,6499,network,SrcIP: 136.4.155.70:13388 → DstIP: 82.124.245.109:8080 | User: janedoe
2025-03-01 09:32:25,1984,file,Operation: nan | File: C:/Program Files/image.png | User: admin
2025-03-01 09:32:26,1145,network,SrcIP: 103.115.47.48:38145 → DstIP: 152.172.139.34:8080 | User: janedoe
2025-03-01 09:32:28,3794,network,SrcIP: 84.113.32.147:36508 → DstIP: 187.235.215.168:443 | User: admin
2025-03-01 09:32:30,6533,network,SrcIP: 26.75.217.210:59253 → DstIP: 21.47.31.217:80 | User: user1
2025-03-01 09:32:31,9148,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: janedoe
2025-03-01 09:32:32,5543,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:32:33,4371,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Adobe/Acrobat Reader | User: admin
2025-03-01 09:32:33,7765,network,SrcIP: ###CORRUPT###34.49.169.208:39505 → DstIP: 230.51.76.12:443 | User: admin
2025-03-01 09:32:34,7971,registry,Operation: create | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Windows NT/CurrentVersion | User: user1
2025-03-01 09:32:35,5441,file,Operation: write | File: C:/Windows/System32/report.docx | User: johndoe
2025-03-01 09:32:35,1256,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Google/Chrome | User: admin
2025-03-01 09:32:35,3024,network,SrcIP: 19.63.146.55:27041 → DstIP: 139.149.115.118:8080 | User: johndoe
2025-03-01 09:32:39,2467,file,Operation: write | File: C:/Users/JohnDoe/Documents/log.txt | User: user1
2025-03-01 09:32:40,1100,network,SrcIP: 109.45.223.130:60766 → DstIP: 90.117.137.187:443 | User: user1
2025-03-01 09:32:41,3381,file,Operation: read | File: C:/Windows/System32/image.png | User: johndoe
2025-03-01 09:32:41,8504,process_start,Executable: C:/Windows/System32/notepad.exe | User: janedoe
2025-03-01 09:32:42,5922,process_start,Executable: C:/Users/JohnDoe/AppData/Local/Programs/calc.exe | User: user1
2025-03-01 09:32:44,9129,file,Operation: write | File: C:/Windows/System32/readme.txt | User: user1
2025-03-01 09:32:44,6170,file,Operation: write | File: C:/Program Files/Common Files/config.ini | User: user1
2025-03-01 09:32:46,5797,file,Operation: write | File: C:/Program Files/config.ini | User: janedoe
2025-03-01 09:32:47,2943,network,SrcIP: 78.114.230.102:18695 → DstIP: 177.141.244.199:80 | User: user1
2025-03-01 09:32:47,8822,registry,Operation: modify | Key: HKEY_CURRENT_USER\SOFTWARE/Microsoft/Office/16.0 | User: janedoe
2025-03-01 09:32:47,4728,file,Operation: nan | File: C:/Windows/SysWOW64/data.csv | User: janedoe
2025-03-01 09:32:49,6068,network,SrcIP: 171.12.15.42:46109 → DstIP: 83.84.41.42:80 | User: admin
2025-03-01 09:32:50,3877,registry,Operation: delete | Key: HKEY_LOCAL_MACHINE\SOFTWARE/Microsoft/Office/16.0 | User: user1
2025-03-01 09:32:52,4773,process_start,Executable: C:/Program Files/chrome.exe | User: janedoe
